snowpack,06H,06V,10H,10V,19H,19V,37H,37V,twc,sp,weights
1542,233.9204364649023,263.63302934283917,237.7575315403715,265.06785525056716,242.55545821348218,266.7419624968685,245.50640110162243,267.62543283072023,1.8,51,5
1543,233.05795342092674,264.76164481524955,237.1036304666995,265.85620251561363,242.13963558309194,267.1692132074824,245.08468123057818,267.7606495985353,2.2,51,5
1544,231.8726436655512,265.42900441634146,236.55638532238964,266.73566991276516,241.53659456728172,267.4693749902133,244.66497590925493,267.8739167462834,2.6,51,5
1545,230.60340977269593,265.9141063349384,235.79362111693138,267.25418662451716,240.99866096945263,267.7005053165869,244.2527293150097,267.9719824480276,3.0,51,5
1546,229.2237188344444,266.2449588776724,234.82416542286435,267.5592103274395,240.4440937882925,267.87220859051536,243.84675071510412,268.05482120102596,3.4000000000000004,51,5
1547,227.86217103304472,266.4845108973114,233.83510011693596,267.7369863835267,239.8020567096969,267.98288741218823,243.3768932895711,268.12091518153727,3.8000000000000003,51,5
1548,226.41317542120703,266.67296167783843,232.7550762322731,267.8045548018002,239.2032861091614,268.04524257024997,242.96346785424845,268.1710411054227,4.2,51,5
1549,225.21703009194547,266.9992982956168,231.687749087649,267.7968678127983,238.59166146265605,268.0572513081504,242.55922408682778,268.2037941271613,4.6,51,5
1550,223.93415453413516,267.15708871551726,230.56427728306028,267.70955789371226,237.9129523724812,268.01464547672833,242.15802109018924,268.2188869624092,5.0,51,5
1551,218.16425163630123,266.67324301472297,225.85480545866255,266.7628136236687,235.0807662331424,267.39757896863597,240.41200689987883,268.08541664592656,6.666666666666667,51,5
1552,209.9802843414571,265.59388068123366,220.8061086162835,264.76007667172934,231.639567477023,265.76567121037004,238.62564769318607,267.65024322893606,8.333333333333334,51,5
1553,204.24656875942904,263.93683322905457,216.28780570982204,262.7416061887304,228.51216763716644,264.13806108233285,236.78118389667137,266.9432996736095,10.0,51,5
1554,198.50570917407063,261.8687195926696,208.59109589668694,261.94876418751596,225.33947193893025,262.19537293159664,234.39688396489237,265.50307842073494,11.666666666666668,51,5
1555,193.63691617942084,259.7951801679188,203.73858384060304,259.73965124200214,222.19372077598373,260.04769056767384,232.46118189992038,264.3804964342251,13.333333333333334,51,5
1556,188.66042371493864,257.66313732743316,199.65471510807222,257.47061947177446,219.09713244115903,257.7641487750603,230.46919840957406,263.0872664106736,15.0,51,5
1557,184.37475798029485,255.47848054124125,195.47572270734992,254.84391128517797,211.62332550462472,257.0888718361863,228.46070401814862,261.6620503403815,16.666666666666668,51,5
1558,180.18394555038086,252.79803371919758,191.17193623029667,252.49688483263986,208.55805112730073,255.13815354222112,226.43599581282047,260.1270716596566,18.333333333333336,51,5
1559,176.44704362180585,250.9219568758809,187.80019258634903,250.13754879783343,205.0470525442404,252.8328193561652,224.4253739676585,258.5124538298352,20.0,51,5
1560,176.43469684383535,210.1736511256708,179.6954075941068,210.4964072013052,190.7781886717714,217.74958397257558,209.74580244773944,235.69216506723566,0.0,52,4
1561,193.58025278025116,224.67658208742986,204.62697926170267,233.08883133453315,218.26745596459307,244.6264827449563,229.2229089191074,255.00988247269223,0.1,52,4
1562,204.80820156425946,234.5520125892661,217.34811874634485,244.96271678583983,228.76532671234744,255.04560572042953,235.93164363650413,261.7453099119651,0.2,52,4
1563,212.11690941705226,241.52639192637182,223.9834504213539,251.64913329641996,233.05316638001648,259.48681760395397,237.6190645038856,263.53598951532797,0.30000000000000004,52,4
1564,217.09437170611534,246.36479685882745,227.4452370614166,255.2672107460197,234.51823492133482,261.1578656012911,238.64710200421112,264.7146041815876,0.4,52,4
1565,220.47852222921904,249.85191604906643,229.42278214245718,257.54263590284233,235.14047289237257,262.1847095540701,238.52253120136166,264.74011412364416,0.5,52,4
1566,222.7876862056253,252.41039073301715,230.37967088801076,258.8389280214386,235.45545321413024,262.76863385035915,238.3283860569351,264.6954847822645,0.6000000000000001,52,4
1567,224.36027187422908,254.32078602701466,230.9833548795864,259.81877816436116,235.55792954888136,263.13055455906317,238.47354063279178,264.9964805350965,0.7000000000000001,52,4
1568,225.4199498207073,255.7713943552054,231.30165093005965,260.5186685509792,235.58270979126732,263.4075165212521,238.34766422778014,265.1276602104653,0.8,52,4
1569,226.2271081291349,257.0154876854438,231.3446917680694,260.93197218528854,235.33452332968275,263.39430507487685,238.14732356159354,265.07668561424043,0.9,52,4
1570,226.50156010355502,257.88154168601983,231.28770797028434,261.24111525187453,235.3378081452816,263.63832215004163,237.92967583381298,265.005703113011,1.0,52,4
1571,226.96439463204436,260.22873186485776,230.75295727227086,262.2845454723396,235.04270046258662,264.252812339273,238.19458767841675,265.8545942769382,1.4,52,4
1572,226.16257777203896,261.3134884697156,229.9901100880207,262.8810738110903,234.88777535721604,264.9284179929177,237.82697385685935,266.0297808080998,1.8,52,4
1573,225.30827054124296,262.2262476593591,229.56018433776927,263.8693123742404,234.30417533873597,265.2329179505436,237.40578172665897,266.12532390988883,2.2,52,4
1574,224.17845372885472,262.8508303891548,229.0164895819579,264.56026591394806,233.78198985188754,265.4503968202128,236.9930128943398,266.2039369459769,2.6,52,4
1575,222.9509408037222,263.24726711984766,228.18682978767188,264.93893099418506,233.26132999880159,265.6165347536944,236.59387750544352,266.27183106201727,3.0,52,4
1576,221.7408727539482,263.58106247572243,227.3239504445624,265.17512198496865,232.65198667713594,265.72444226370106,236.11300082919684,266.3193206119604,3.4000000000000004,52,4
1577,220.70125844260565,264.1027548409755,226.36955309063583,265.2948221979628,232.1173338234011,265.8040770192435,235.72200633695616,266.3635650016783,3.8000000000000003,52,4
1578,219.68442707756293,264.5244034452283,225.4443702739751,265.3503217669404,231.5892205496761,265.8446391293449,235.34620782258003,266.39595671282774,4.2,52,4
1579,218.5546193853562,264.7483429139478,224.45882311317888,265.3249875527361,230.98760509286316,265.8309542336531,234.98058982128293,266.415668628184,4.6,52,4
1580,217.37295388865985,264.8395679227118,223.51429289419235,265.25700715034344,230.44041204414927,265.79212827012094,234.62260821018765,266.42219981608207,5.0,52,4
1581,212.13466333237363,264.3091530257651,219.39574624808614,264.41328804388456,228.0055074347652,265.23015848308495,233.07702602583205,266.285526197514,6.666666666666667,52,4
1582,204.7599240935319,263.5087328919102,214.80580145654778,262.3778423934752,224.85463546623322,263.5013328790095,231.56060065690326,265.9037944720894,8.333333333333334,52,4
1583,199.26815203591732,261.8930951768597,207.66866980631613,261.5150020528909,222.26832937616913,262.0769193045077,230.03169049219585,265.2900622629313,10.0,52,4
1584,194.42368704505125,260.12697781627463,203.66869883210623,260.0133132486481,219.6379461787582,260.3580753725023,227.8264010045213,263.7858540865388,11.666666666666668,52,4
1585,189.61421326537737,257.92230291352286,199.22345757508427,257.71156000477947,217.02043539044925,258.44109712710883,226.21820966001042,262.7966724580794,13.333333333333334,52,4
1586,185.35705723040994,256.34522327993477,195.69790392623173,255.74071719531563,210.08889707966674,257.7968680826958,224.58927487202493,261.6535232602818,15.0,52,4
1587,181.11825554465548,253.67540229952394,191.67071697850795,253.37956429672087,207.4296296708681,256.16602776927084,222.92508960713133,260.37419083109495,16.666666666666668,52,4
1588,177.13657995261676,251.21269605115842,188.24280964850638,251.4692492661292,204.09109106070628,254.05406279920192,221.2581680656516,258.99195721409365,18.333333333333336,52,4
1589,173.39333732027728,249.78304659348015,184.8148629402866,248.68064516506416,201.20281536936338,251.53146969484771,219.58867293835223,257.5236263028542,20.0,52,4
1590,175.20430852715094,208.87828282192626,179.60133524661782,208.3655445514175,191.49309158706487,215.50336557572408,211.14532827035896,231.11163412267692,0.0,53,3
1591,195.5321279518492,224.28843761785518,208.63959102449036,232.60774836859866,223.9891069114785,244.58631655385196,236.68319474172796,255.37521771642196,0.1,53,3
1592,208.52247275809927,234.3968217373994,223.36492047663262,245.19969513271522,236.54227974774363,255.98639134080906,244.25776026977925,262.55764059174436,0.2,53,3
1593,217.15898919328453,241.4049090833462,231.12002145652656,252.10887812186186,241.69996801252464,260.8825844070681,247.25644010229493,265.52645596719975,0.30000000000000004,53,3
1594,222.98408933017643,246.36267208598122,235.4467315695535,256.2272114232538,243.6523637902241,262.8908340224326,248.335893287671,266.70061599457347,0.4,53,3
1595,227.32388423233647,250.3719376131977,237.88470236898235,258.7610994333492,244.65757494786905,264.09181215615985,248.12384744174867,266.63643378167444,0.5,53,3
1596,230.28092602574412,253.5324876037866,239.3580055679066,260.4872466191733,245.10658121153946,264.7775580351352,248.47897468503092,267.1396366021489,0.6000000000000001,53,3
1597,232.01365795107503,255.38823239634172,240.1390708316772,261.58484993492027,245.1027122516552,265.0143545119318,248.61246859086023,267.4248593370262,0.7000000000000001,53,3
1598,233.4293714029028,257.0670744883062,240.43883393323253,262.4205230041977,245.40144113140727,265.5728407161829,248.0777595546988,267.0544862304491,0.8,53,3
1599,234.5229223114049,258.51213317865955,240.73072423068845,263.10474746316726,245.29124700729938,265.7065598322267,248.14290974372236,267.2694971701679,0.9,53,3
1600,235.18562215955353,259.5546572959127,240.81534216119547,263.5729155064997,245.1873980373498,265.84415226982395,247.99886612342632,267.2743029156026,1.0,53,3
1601,236.32599567222002,262.64115835719855,240.72967388608447,265.00857667712575,244.729851768503,266.48394143215603,248.0460523807106,267.91611570284726,1.4,53,3
1602,236.0926145084436,264.351385201423,240.05101486699402,265.89124920278744,244.70989292660838,267.37117828548406,247.7109832936055,268.15682171544506,1.8,53,3
1603,235.3260545659738,265.5873198151068,239.26242664441105,266.57184657825195,244.31501690990672,267.8375768699919,247.2188732853617,268.3126687238063,2.2,53,3
1604,234.21601030961367,266.33009083562246,238.81278416933705,267.4950087131816,243.82440675195826,268.16868671979705,246.79647841635446,268.43974065357315,2.6,53,3
1605,232.94499730176906,266.9071148443268,237.98306949354765,268.0517116238331,243.21110695080753,268.4203910624287,246.3821594713973,268.54933234861863,3.0,53,3
1606,231.5996064332037,267.2859716528399,237.06385968642928,268.3910655475861,242.64534037878707,268.6072161554433,245.9725700527437,268.641667262923,3.4000000000000004,53,3
1607,230.07977786771644,267.4529782374201,236.00020501997662,268.57584806881067,242.05709030279246,268.73329097019666,245.56544803700518,268.7161121849539,3.8000000000000003,53,3
1608,228.58026895329883,267.56997760843757,234.93102384700046,268.65651715468215,241.39126544622346,268.79833173892797,245.15904133172808,268.772077346527,4.2,53,3
1609,227.16097443985868,267.7376499570703,233.78699634695784,268.64092593348613,240.75144872689995,268.81182609617576,244.6900034082784,268.8092105412023,4.6,53,3
1610,225.85121119058522,267.9238153560973,232.6326055111288,268.55123660445537,240.09394445607555,268.77413247821505,244.2723997585841,268.82693238222134,5.0,53,3
1611,219.93104384775324,267.4681259898705,227.7398116161095,267.56056138383406,237.08910535212584,268.12283201539606,242.47500279894837,268.69036603163704,6.666666666666667,53,3
1612,211.66488032560747,266.4689813523051,222.56844586907275,265.5745046914318,233.57801344844563,266.5263209510072,240.6414649614603,268.2368208259457,8.333333333333334,53,3
1613,205.66226288072727,264.64619729471275,217.8371450332402,263.46425391395115,230.29314241640495,264.8300879380009,238.26544407572456,267.0512722667398,10.0,53,3
1614,199.82932028340892,262.6206743024182,209.66904860511264,262.2622456499824,226.95515524326825,262.81223739399513,236.2351562525717,266.07487526470186,11.666666666666668,53,3
1615,194.7615913009894,260.4087017433865,205.05018081278436,260.27712699774787,223.64729295584482,260.5877566808606,234.1825292788098,264.8994946114513,13.333333333333334,53,3
1616,189.74166082643913,258.15838665062097,200.42201602176797,257.64299521881253,220.4063360162484,258.23356490645324,232.09779662382988,263.5597472065998,15.0,53,3
1617,185.276799138593,256.02335043527324,196.4949543587447,255.3223341792198,212.89141239352705,257.57121155800576,229.9770326375359,262.0821929907339,16.666666666666668,53,3
1618,181.00859503778307,253.29051210441682,192.18261769860902,252.88984346381147,209.3850417513249,255.12833396094507,227.84786314403354,260.4978457858321,18.333333333333336,53,3
1619,177.23107324283123,251.29828076256473,188.60132466367486,250.57441785502627,206.10802982165038,253.2040158086337,225.73312428184545,258.8341991018442,20.0,53,3
1620,174.70661716164744,205.62541279790722,179.98008140642128,210.36585019002806,190.78566105222518,219.1120553628145,209.61443527413564,235.35103637512512,0.0,54,26
1621,192.87315534631392,222.07663101022771,205.16890034988313,233.21571728241065,218.5583021085853,245.05390747235947,230.19105743694848,255.53770289283744,0.1,54,26
1622,204.44272393351957,232.8156811508695,217.8765419366637,245.03883984511614,228.92197495665243,254.87169472594735,236.2171551316854,261.48542318778107,0.2,54,26
1623,212.22557642996964,240.32158605668693,224.57661545239174,251.5478121934736,233.3373583155115,259.2894875504932,238.67287531333838,264.0372802036601,0.30000000000000004,54,26
1624,217.40948231600223,245.83677157316401,228.06654591878305,255.3555990275838,235.19100460497577,261.3213138145692,239.53677563096107,265.0403979697951,0.4,54,26
1625,220.80913698407832,249.46181264815394,229.99235050815875,257.5864523192335,236.25041620663336,262.63307357537917,239.03448228266728,264.6793478206145,0.5,54,26
1626,223.24904482646897,252.24229142299515,231.04038971622774,258.98542423338523,236.3068856683458,262.9220312716204,239.07136190361547,264.86986785138487,0.6000000000000001,54,26
1627,224.93715263972814,254.329792857676,231.59421307434582,259.91145966046395,236.50314152910096,263.5204127938775,239.0858344919738,265.0359760416481,0.7000000000000001,54,26
1628,226.08983473544015,255.9150946738273,231.8652316615418,260.56094120888355,236.3207878837302,263.5866145900965,238.95540026837793,265.0531201516,0.8,54,26
1629,226.87950325773488,257.15795108012554,231.9819353299663,261.05608656793174,236.11258564050848,263.61914536793444,238.90654950438804,265.15434510587113,0.9,54,26
1630,227.39310443788625,258.1339339907521,231.99748621009974,261.4457739932193,235.9330770137159,263.6733653713882,238.80423281263833,265.1947652144613,1.0,54,26
1631,227.7599707810265,260.55552676794974,231.44363377229163,262.45150192867357,235.7114116232033,264.37734651814424,238.8843696791602,265.97007715904624,1.4,54,26
1632,227.09463474599676,261.8057176015746,230.6780948474423,263.0639784722994,235.56252336439397,265.06640275711436,238.5126101763721,266.1488477834339,1.8,54,26
1633,226.19510323046578,262.6895657891829,230.32110443229232,264.04050322951235,234.99594868218117,265.37922640817845,238.08830380534823,266.2473347945376,2.2,54,26
1634,224.92805261996733,263.1599829794467,229.67532010497462,264.7252041308395,234.46502888879377,265.60247215373977,237.67269692695626,266.3284988642647,2.6,54,26
1635,223.72938166945383,263.5539748569493,228.91882789932254,265.12861692022364,233.93958293993606,265.7735517651769,237.27073372018094,266.3985998014751,3.0,54,26
1636,222.38380744108022,263.78810106343605,227.9764189651956,265.3543201644701,233.34898843061714,265.889180161528,236.88108036461617,266.45759005432706,3.4000000000000004,54,26
1637,221.29270449484193,264.25703258965456,227.0776219156615,265.49513614038335,232.79435545551473,265.9695316659409,236.4055389221902,266.4952204937747,3.8000000000000003,54,26
1638,220.31752495710765,264.7060269247227,226.08093728315023,265.536110117219,232.257758129551,266.0117450786188,236.02289098488927,266.5287258834519,4.2,54,26
1639,219.1640944359116,264.9332885861668,225.09027342410835,265.5133735520153,231.66283414399066,266.00213296169716,235.65189501040732,266.5493492576793,4.6,54,26
1640,217.9468859369267,265.0193456451296,224.12925722673026,265.4437259008474,231.0997360073785,265.96213246286806,235.28887343202678,266.5565047188563,5.0,54,26
1641,212.66267939310413,264.49233461547806,219.96585720997533,264.5954664551581,228.63470641078658,265.3980462895172,233.7279933410784,266.420783316057,6.666666666666667,54,26
1642,205.2554253567078,263.71246052081034,215.33269502936142,262.5613228235504,225.45609087355163,263.6758382922386,232.19034343251167,266.035752656127,8.333333333333334,54,26
1643,199.72047386144152,262.043567078325,208.1671424018446,261.71722295393795,222.82634307316366,262.23688541575655,230.63593364446794,265.415505343106,10.0,54,26
1644,194.82417469024668,260.3088697894025,204.12235637180385,260.1658769511457,220.14947588838334,260.5004233556866,228.41245364983504,263.91476710585545,11.666666666666668,54,26
1645,189.98350109521195,258.07093861917855,199.63031231112876,257.8882450012725,217.4885486722931,258.5659201841291,226.77928048747566,262.9165568783264,13.333333333333334,54,26
1646,185.68921312794836,256.5125406346433,196.064203408959,255.88422300627693,210.54844584694075,257.9399847294027,225.12318433264002,261.76331940450905,15.0,54,26
1647,181.4176329918968,253.83037306743617,192.03027942508186,253.49569352000174,207.8604404147675,256.27247887755414,223.43045042072495,260.47322458394785,16.666666666666668,54,26
1648,177.4224226535718,251.34495445983327,188.5423924007764,251.6058628014619,204.51098477417824,254.14277172183628,221.73105613946979,259.07827227110675,18.333333333333336,54,26
1649,173.69114635700538,249.87132250520847,185.09513775283872,248.80615799965844,201.56311992675938,251.64089325422182,220.0337397450825,257.5991268368893,20.0,54,26
1650,180.53500324007157,212.26010248630453,180.41995230144846,210.87795149623943,190.75963254717536,219.0832480965644,209.61443527413564,235.35103637512512,0.0,55,15
1651,196.36087295713028,226.04092704546537,205.22348082301662,233.28448620756075,218.54202736569712,245.03605087976914,230.19105743694848,255.53770289283744,0.1,55,15
1652,206.79888065105348,235.49235414892678,218.02953127092223,245.2142763143039,228.91249079616523,254.86136871138825,236.2171551316854,261.48542318778107,0.2,55,15
1653,213.77492791259198,242.0816202078912,224.5049348267158,251.47049938636118,233.3373583155115,259.2894875504932,238.67287531333838,264.0372802036601,0.30000000000000004,55,15
1654,218.22622354785588,246.76103063463074,227.9450424355652,255.2232566137736,235.19100460497577,261.3213138145692,239.53677563096107,265.0403979697951,0.4,55,15
1655,221.43099476131437,250.16625660275133,229.95356520398292,257.54519548053116,236.25041620663336,262.63307357537917,239.03448228266728,264.6793478206145,0.5,55,15
1656,223.64516532491777,252.69288537218767,230.9383564819248,258.87509853815027,236.3068856683458,262.9220312716204,239.07136190361547,264.86986785138487,0.6000000000000001,55,15
1657,225.1738900632856,254.60164566665645,231.55471383885984,259.86932455071786,236.50314152910096,263.5204127938775,239.0858344919738,265.0359760416481,0.7000000000000001,55,15
1658,226.05816378326136,255.88788046148795,231.76694691310936,260.45516813910126,236.3207878837302,263.5866145900965,238.95540026837793,265.0531201516,0.8,55,15
1659,226.78493502257527,257.06042493907995,232.04385315051627,261.12331659261855,236.11258564050848,263.61914536793444,238.90654950438804,265.15434510587113,0.9,55,15
1660,227.2673620156649,258.00149333509125,231.98730207855962,261.4350715691779,235.9330770137159,263.6733653713882,238.80423281263833,265.1947652144613,1.0,55,15
1661,227.62317140222387,260.41004290401276,231.42594316918533,262.4324295302914,235.7114116232033,264.37734651814424,238.8843696791602,265.97007715904624,1.4,55,15
1662,226.90051539639117,261.59451800849746,230.6780948474423,263.0639784722994,235.56252336439397,265.06640275711436,238.5126101763721,266.1488477834339,1.8,55,15
1663,225.95090887055136,262.4178416099847,230.32110443229232,264.04050322951235,234.99594868218117,265.37922640817845,238.08830380534823,266.2473347945376,2.2,55,15
1664,224.81190613258195,263.0287548099052,229.67532010497462,264.7252041308395,234.46502888879377,265.60247215373977,237.67269692695626,266.3284988642647,2.6,55,15
1665,223.6807259641998,263.4981215429276,228.91882789932254,265.12861692022364,233.93958293993606,265.7735517651769,237.27073372018094,266.3985998014751,3.0,55,15
1666,222.38380744108022,263.78810106343605,227.9764189651956,265.3543201644701,233.34898843061714,265.889180161528,236.88108036461617,266.45759005432706,3.4000000000000004,55,15
1667,221.29270449484193,264.25703258965456,227.0776219156615,265.49513614038335,232.79435545551473,265.9695316659409,236.4055389221902,266.4952204937747,3.8000000000000003,55,15
1668,220.31752495710765,264.7060269247227,226.08093728315023,265.536110117219,232.257758129551,266.0117450786188,236.02289098488927,266.5287258834519,4.2,55,15
1669,219.1640944359116,264.9332885861668,225.09027342410835,265.5133735520153,231.66283414399066,266.00213296169716,235.65189501040732,266.5493492576793,4.6,55,15
1670,217.9468859369267,265.0193456451296,224.12925722673026,265.4437259008474,231.0997360073785,265.96213246286806,235.28887343202678,266.5565047188563,5.0,55,15
1671,212.66267939310413,264.49233461547806,219.96585720997533,264.5954664551581,228.63470641078658,265.3980462895172,233.7279933410784,266.420783316057,6.666666666666667,55,15
1672,205.2554253567078,263.71246052081034,215.33269502936142,262.5613228235504,225.45609087355163,263.6758382922386,232.19034343251167,266.035752656127,8.333333333333334,55,15
1673,199.72047386144152,262.043567078325,208.1671424018446,261.71722295393795,222.82634307316366,262.23688541575655,230.63593364446794,265.415505343106,10.0,55,15
1674,194.82417469024668,260.3088697894025,204.12235637180385,260.1658769511457,220.14947588838334,260.5004233556866,228.41245364983504,263.91476710585545,11.666666666666668,55,15
1675,189.98350109521195,258.07093861917855,199.63031231112876,257.8882450012725,217.4885486722931,258.5659201841291,226.77928048747566,262.9165568783264,13.333333333333334,55,15
1676,185.68921312794836,256.5125406346433,196.064203408959,255.88422300627693,210.54844584694075,257.9399847294027,225.12318433264002,261.76331940450905,15.0,55,15
1677,181.4176329918968,253.83037306743617,192.03027942508186,253.49569352000174,207.8604404147675,256.27247887755414,223.43045042072495,260.47322458394785,16.666666666666668,55,15
1678,177.4224226535718,251.34495445983327,188.5423924007764,251.6058628014619,204.51098477417824,254.14277172183628,221.73105613946979,259.07827227110675,18.333333333333336,55,15
1679,173.69114635700538,249.87132250520847,185.09513775283872,248.80615799965844,201.56311992675938,251.64089325422182,220.0337397450825,257.5991268368893,20.0,55,15
1680,176.89372639605773,207.80753757125876,179.9864699274239,210.09914948887055,189.87349192563855,217.79390944330217,208.67697251950412,234.0533991647515,0.0,56,2
1681,194.26480932890573,223.3377683509058,205.3845307723621,233.1376206438981,218.60727517609084,244.75556170913896,230.1879439050193,255.19622046841815,0.1,56,2
1682,205.57710746748202,233.77398003400583,218.17839462963477,245.03077393684003,229.16713311326419,254.76670122157623,236.483565931093,261.4050112285586,0.2,56,2
1683,213.0400017197803,240.90780007604477,224.93010656811288,251.58269662543373,234.02066191186714,259.64965740222067,239.01442616876983,264.0260649267173,0.30000000000000004,56,2
1684,217.94792643121522,246.06875843773435,228.5734252547229,255.34998281234996,235.56973615166265,261.34909088235094,239.9047210788682,265.0525119006529,0.4,56,2
1685,221.5733581250376,249.95439136948252,230.42191273066095,257.6646622783301,236.64678012998596,262.67865224147715,239.43667509082397,264.7252349806338,0.5,56,2
1686,223.63476634592936,252.31092391940263,231.48056771189601,259.0834979564979,236.71429199528166,262.97933008448734,239.47692747632138,264.91872945853834,0.6000000000000001,56,2
1687,225.2690983757581,254.33814609924016,232.04633662292292,260.0255267980683,237.05423448551366,263.5809197013642,239.48712500331396,265.0802231791646,0.7000000000000001,56,2
1688,226.29441606408548,255.78095600676176,232.33000108567785,260.6907103508291,236.75245168083393,263.6516889602695,239.36622612111367,265.1084798570608,0.8,56,2
1689,227.02832126129624,256.9615299209751,232.44897771237143,261.18999493802846,236.54166514691786,263.68735978639586,239.31218166575871,265.20401362884166,0.9,56,2
1690,227.51216636038933,257.9044311520985,232.34344359272143,261.450917145357,236.36059403605876,263.74326916296206,239.20244444565867,265.2373802510037,1.0,56,2
1691,227.9763544837607,260.4292015983766,232.05623795773627,262.614905000493,236.13715476754516,264.45388360162525,239.2959024165292,266.0135565505476,1.4,56,2
1692,227.56486174078418,261.8621719423833,231.08787046512668,263.14288730094916,235.99097514927973,265.15039303401187,238.92156763790993,266.1966086338248,1.8,56,2
1693,226.5666384047425,262.7469017063721,230.73627981957608,264.1354495063957,235.4481428797907,265.47130353780346,238.49666799457245,266.29851109559036,2.2,56,2
1694,225.33765966581564,263.2622777766599,230.09952247499325,264.8314049984449,234.9010892180027,265.69736711074495,238.08044389063002,266.3824075704291,2.6,56,2
1695,224.10040101237666,263.627098491805,229.34072944756318,265.2420938447642,234.37243137541833,265.87176783791824,237.67764015502834,266.4547343758945,3.0,56,2
1696,222.80385964482045,263.92223373502105,228.3987882753569,265.4723015685982,233.84663342099498,266.00146917161806,237.28689283761662,266.51554726174857,3.4000000000000004,56,2
1697,221.688233503111,264.3729365696486,227.49216340625708,265.61455496180236,233.2270487182063,266.0733630543817,236.82057002584833,266.5557589357394,3.8000000000000003,56,2
1698,220.70320806068565,264.8237051432355,226.49247883065064,265.6577792293426,232.6846754352989,266.1166155313235,236.4320302696822,266.5901941312912,4.2,56,2
1699,219.54010759530388,265.0478567793611,225.4998694673824,265.6370609232214,232.14215622330303,266.1199174537731,236.05770173327878,266.6116930381549,4.6,56,2
1700,218.31863467472488,265.1376901495233,224.5266449700069,265.5658245258361,231.52092648535063,266.06885544694495,235.69172796262515,266.6194991428868,5.0,56,2
1701,213.004646527071,264.6127683127971,220.34876754225343,264.7203652623677,229.0706521483469,265.5131332434839,234.12210985706218,266.48505146005533,6.666666666666667,56,2
1702,205.5754758051619,263.8454890525058,215.6726359192957,262.68061967567826,225.83992415880027,263.78481474072214,232.57147721105596,266.09824603388347,8.333333333333334,56,2
1703,200.01080124159523,262.14358286169556,208.48680819774899,261.84734449930244,223.18195718363845,262.3362032552037,231.0011188056154,265.4740371998273,10.0,56,2
1704,195.08197299298374,260.4268629295246,204.41179666855373,260.26444525279027,220.47378638705464,260.58761123509333,228.7640082343558,263.9730388475564,11.666666666666668,56,2
1705,190.22010179487663,258.1680818274991,199.89032887683652,258.00102411896205,217.78474244055403,258.6415914620416,227.1158244365158,262.96950914877164,13.333333333333334,56,2
1706,185.90248536015,256.6202092489027,196.29755271033213,255.97586048994165,210.8369041933817,258.02637795491745,225.45467830253858,261.81496097453277,15.0,56,2
1707,181.60946496358324,253.93020274718893,192.2583535420955,253.56996443062914,208.13021051212021,256.3360402018167,223.73446454586136,260.51464411174544,16.666666666666668,56,2
1708,177.60482387359284,251.4304808970238,188.73302589413268,251.69239794811665,204.7786027316002,254.18969348132404,222.01214899812842,259.1108356980156,18.333333333333336,56,2
1709,173.88005310906217,249.9291144521981,185.27305205695896,248.88560034953056,201.78790771504464,251.7053292870187,220.29793377319325,257.62547056784314,20.0,56,2
1710,173.08879686683957,211.0078630156209,178.15072397806338,212.0203793813566,188.91098506577723,215.36195809995974,208.73024885460364,230.5519856911675,0.0,57,9
1711,193.17554682787417,225.1114213907556,206.53541193644097,233.80264816749792,221.41214719793703,244.14232641850998,233.55419650865866,254.31380973738172,0.1,57,9
1712,206.27702337750864,234.7727150592586,221.27646429466026,245.67841528685767,233.8516180920593,255.36851210599588,241.777934805624,262.2335864376588,0.2,57,9
1713,214.9065794964025,241.75995950200561,229.02774539144247,252.26171131571445,238.94249292272133,260.19526794821155,244.1354981925159,264.58825404525027,0.30000000000000004,57,9
1714,220.73416117913354,246.6065392347211,232.99436216301905,256.0984123548996,241.08565437332936,262.41638974387024,245.2984456064155,265.85905895351993,0.4,57,9
1715,224.79951165816405,250.23025044385054,235.18044684849625,258.318592120582,241.75453758795217,263.26431899215385,245.31900027401434,266.0225467032443,0.5,57,9
1716,227.61541705013926,252.93485182778196,236.49747015329723,259.86635652001144,242.08804830318417,263.99630849993645,245.1531904427585,266.0092037227541,0.6000000000000001,57,9
1717,229.57532355086195,254.9930271295323,237.24456341155755,260.9294578492286,242.26204074452156,264.436526095191,245.19706321549853,266.205620501268,0.7000000000000001,57,9
1718,230.93773501112935,256.58774480273286,237.66414346984965,261.7050944532648,242.12976777841243,264.5543777213733,245.10248154296278,266.2639403549423,0.8,57,9
1719,231.8750052047044,257.8434583836694,237.88700350152345,262.30119125484975,242.1839861330039,264.86739277011065,245.0515251416643,266.3652938904816,0.9,57,9
1720,232.61169544403162,258.9712863815828,237.89707644733375,262.68017078903625,242.03162571431292,264.95821094482415,244.9306898635741,266.50280735920734,1.0,57,9
1721,233.37338416815624,261.7068937240318,237.4989735478838,263.90568538756395,241.79152517236554,265.6945969286305,244.97960662372554,267.1568018640776,1.4,57,9
1722,232.97894823109777,263.28521989378277,236.9285686015068,264.7960420691809,241.72006636427002,266.5034108734305,244.62500475999624,267.3755567627236,1.8,57,9
1723,232.17086876334423,264.3749205623065,236.28556258235744,265.59803050145405,241.19591236495953,266.91339442178435,244.20655928456733,267.50746955146974,2.2,57,9
